
SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION,65,58,89,580
"ZOOX, INC.",58,58,100,610
UNIVERSAL DISPLAY CORPORATION,58,58,100,539
SYNGENTA CROP PROTECTION AG,60,58,96,483
SOOCHOW UNIVERSITY,62,58,93,517
FG INNOVATION COMPANY LIMITED,60,58,96,568
"WUHAN TIANMA MICROELECTRONICS CO., LTD. SHANGHAI BRANCH",59,58,98,493
"BEIJING BOE OPTOELECTRONICS TECHNOLOGY CO., LTD.",58,58,100,610
SPOTIFY AB,63,58,92,598
"TARGET BRANDS, INC.",58,57,98,688
INVENTEC CORPORATION,66,57,86,669
SOENGHUN KIM,58,57,98,262
AUO CORPORATION,57,57,100,429
ALIBABA GROUP HOLDING LIMITED,59,57,96,621
UNITED STATES POSTAL SERVICE,61,57,93,512
THE ADT SECURITY CORPORATION,57,57,100,336
SOCIONEXT INC.,60,57,95,592
"GENERAL ELECTRIC RENOVABLES ESPANA, S.L.",58,56,96,605
CONTEMPORARY AMPEREX TECHNOLOGY (HONG KONG) LIMITED,56,56,100,569
ORANGE,57,56,98,625
BOSTON SCIENTIFIC NEUROMODULATION CORPORATION,57,56,98,601
BORGWARNER INC.,65,56,86,556
CREATEME TECHNOLOGIES LLC,58,56,96,327
"MANUFACTURING RESOURCES INTERNATIONAL, INC.",56,56,100,424
MAHLE INTERNATIONAL GMBH,73,56,76,598
WISCONSIN ALUMNI RESEARCH FOUNDATION,59,56,94,707
THE REGENTS OF THE UNIVERSITY OF MICHIGAN,66,56,84,590
"SEMES CO., LTD.",60,56,93,722
OTICON A/S,57,56,98,613
NSK LTD.,56,56,100,455
"ROLLS-ROYCE NORTH AMERICAN TECHNOLOGIES, INC.",57,56,98,438
JAGUAR LAND ROVER LIMITED,58,55,94,573
OPEN TEXT CORPORATION,55,55,100,521
"TAYLOR MADE GOLF COMPANY, INC.",58,55,94,575
BNSF RAILWAY COMPANY,55,55,100,463
"WUHAN CHINA STAR OPTOELECTRONICS SEMICONDUCTOR DISPLAY TECHNOLOGY CO., LTD.",57,55,96,628
"8ME NOVA, LLC",55,55,100,248
HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,60,55,91,444
"KYNDRYL, INC.",55,55,100,603
AIRBUS OPERATIONS LIMITED,57,55,96,721
"EBAY, INC.",56,55,98,525
KOREA UNIVERSITY RESEARCH AND BUSINESS FOUNDATION,62,55,88,606
BRUNSWICK CORPORATION,55,54,98,538
UNIVERSAL CITY STUDIOS LLC,55,54,98,592
CITY UNIVERSITY OF HONG KONG,61,54,88,650
MASIMO CORPORATION,56,54,96,507
"DAI NIPPON PRINTING CO., LTD.",57,54,94,521
"CFPH, LLC",88,54,61,553
DISCO CORPORATION,60,54,90,662
PHILIP MORRIS PRODUCTS S.A.,58,54,93,631
VALEO VISION,58,54,93,564
STMICROELECTRONICS (GRENOBLE 2) SAS,54,54,100,625
ROLLS-ROYCE DEUTSCHLAND LTD & CO KG,63,54,85,452
GN HEARING A/S,54,54,100,663
"MOTOROLA SOLUTIONS, INC",56,54,96,687
"BEIJING DAJIA INTERNET INFORMATION TECHNOLOGY CO., LTD.",138,54,39,550
BATTELLE MEMORIAL INSTITUTE,56,53,94,537
LIFE TECHNOLOGIES CORPORATION,61,53,86,554
KING SAUD UNIVERSITY,57,53,92,274
"DONGWOO FINE-CHEM CO., LTD.",57,53,92,658
"ANALOG DEVICES, INC.",56,53,94,642
KEPLER COMPUTING INC.,53,53,100,608
"FULIAN PRECISION ELECTRONICS (TIANJIN) CO., LTD",60,53,88,578
UNIVERSAL ELECTRONICS INC.,55,53,96,472
TRANE INTERNATIONAL INC.,53,53,100,569
ALARM.COM INCORPORATED,55,53,96,561
"BERKSHIRE GREY OPERATING COMPANY, INC.",53,53,100,573
"CLOUDFLARE, INC.",53,53,100,445
"XIAMEN TIANMA MICRO_ELECTRONICS CO., LTD",53,52,98,432
NANJING UNIVERSITY OF AERONAUTICS AND ASTRONAUTICS,55,52,94,350
"ANGEL GROUP CO., LTD.",70,52,74,607
"HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED",52,52,100,629
YAHOO ASSETS LLC,52,52,100,497
"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",52,52,100,538
"NATIONAL TECHNOLOGY & ENGINEERING SOLUTIONS OF SANDIA, LLC",56,52,92,596
THE JOHNS HOPKINS UNIVERSITY,65,52,80,609
"HAIER SMART HOME CO., LTD.",57,52,91,738
ELECTRONIC ARTS INC.,54,52,96,595
HITACHI ENERGY LTD,52,52,100,532
ARIZONA BOARD OF REGENTS ON BEHALF OF ARIZONA STATE UNIVERSITY,61,52,85,583
"SAMBANOVA SYSTEMS, INC.",51,51,100,573
TDK TAIWAN CORP.,51,51,100,646
DUMMEN GROUP B.V.,51,51,100,266
RESEARCH & BUSINESS FOUNDATION SUNGKYUNKWAN UNIVERSITY,55,51,92,624
"MENTOR ACQUISITION ONE, LLC",51,51,100,443
"WUHAN CHINA STAR OPTOELECTRONICS TECHNOLOGY CO., LTD.",52,51,98,654
"CERNER INNOVATION, INC.",51,51,100,542
CORNELL UNIVERSITY,54,51,94,551
SATURN LICENSING LLC,53,51,96,518
"LYTEN, INC.",55,51,92,363
"GRACENOTE, INC.",51,51,100,473
GETAC TECHNOLOGY CORPORATION,51,51,100,527
POLARIS INDUSTRIES INC.,54,51,94,598
"ROHR, INC.",53,51,96,627
"QORVO US, INC.",52,51,98,608
DUKE UNIVERSITY,63,50,79,648
"VIEW, INC.",64,50,78,504
"RICOH COMPANY, LTD.",53,50,94,553
"TUSIMPLE, INC.",51,50,98,542
BISSELL INC.,51,50,98,447
YAMAHA CORPORATION,57,50,87,674
OMACHRON INTELLECTUAL PROPERTY INC.,53,50,94,433
HOYA CORPORATION,52,50,96,593
"INTERDIGITAL VC HOLDINGS, INC.",54,50,92,540
"TOYOTA MOTOR NORTH AMERICA, INC.",55,50,90,613
"HOLOGIC, INC.",50,50,100,592
AT&T MOBILITY II LLC,118,50,42,598
MONSANTO TECHNOLOGY LLC,96,50,52,728
TOPPAN INC.,52,49,94,629
OTIS ELEVATOR COMPANY,55,49,89,525
"LAWRENCE LIVERMORE NATIONAL SECURITY, LLC",50,49,98,660
"DOOSAN ENERBILITY CO., LTD.",49,49,100,459
LUMUS LTD.,54,49,90,370
"OMNIVISION TECHNOLOGIES, INC.",50,49,98,611
"GLOBALWAFERS CO., LTD.",52,49,94,670
"PARSONS XTREME GOLF, LLC",53,49,92,313
NUVOTON TECHNOLOGY CORPORATION,49,49,100,620
SONY CORPORATION,52,49,94,534
BAE SYSTEMS PLC,53,48,90,572
"WARSAW ORTHOPEDIC, INC.",49,48,97,581
TIANJIN UNIVERSITY,54,48,88,347
GEORGIA TECH RESEARCH CORPORATION,53,48,90,588
RICHTEK TECHNOLOGY CORPORATION,52,48,92,647
STEERING SOLUTIONS IP HOLDING CORPORATION,50,48,96,598
HANON SYSTEMS,50,48,96,654
DISH TECHNOLOGIES L.L.C.,49,48,97,539
REGENTS OF THE UNIVERSITY OF MINNESOTA,58,48,82,612
FRAUNHOFER-GESELLSCHAFT ZUR FÖRDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,51,48,94,608
KABUSHIKI KAISHA TOYOTA JIDOSHOKKI,58,48,82,613
GOERTEK INC.,50,48,96,682
ZKW GROUP GMBH,49,48,97,387
PANASONIC HOLDINGS CORPORATION,54,48,88,508
"HITACHI CONSTRUCTION MACHINERY CO., LTD",50,48,96,694
NATIONAL TAIWAN UNIVERSITY,54,48,88,665
IHI CORPORATION,49,47,95,580
INVENTEC (PUDONG) TECHNOLOGY CORPORATION,54,47,87,666
"UATC, LLC",47,47,100,539
NITTO DENKO CORPORATION,92,47,51,678
"DAIFUKU CO., LTD.",48,47,97,657
VERB SURGICAL INC.,47,47,100,518
FUJI CORPORATION,48,47,97,775
WISTRON CORPORATION,49,47,95,642
"FOX FACTORY, INC.",57,47,82,597
SOPHOS LIMITED,48,47,97,634
FMR LLC,47,47,100,449
QISDA CORPORATION,54,47,87,563
ZOLL MEDICAL CORPORATION,47,47,100,600
"DANA AUTOMOTIVE SYSTEMS GROUP, LLC",46,46,100,522
TECHTRONIC CORDLESS GP,52,46,88,567
ROHDE & SCHWARZ GMBH & CO. KG,48,46,95,655
NORTHWESTERN UNIVERSITY,58,46,79,645
LENNOX INDUSTRIES INC.,46,46,100,507
INVENTIO AG,50,46,92,614
RENAULT S.A.S.,47,46,97,458
OCIENT HOLDINGS LLC,46,46,100,469
"DEXCOM, INC.",63,46,73,505
ATI TECHNOLOGIES ULC,53,46,86,645
"DEPUY SYNTHES PRODUCTS, INC.",57,46,80,643
LOCKHEED MARTIN CORPORATION,47,46,97,672
DEEPMIND TECHNOLOGIES LIMITED,46,46,100,517
SANOFI-AVENTIS DEUTSCHLAND GMBH,47,46,97,370
GLOBALFOUNDRIES U.S.  INC.,47,46,97,696
"RAPID7, INC.",47,46,97,570
DARFON ELECTRONICS CORP.,49,46,93,470
"SHENZHEN GOODIX TECHNOLOGY CO., LTD.",45,45,100,547
CHINA UNIVERSITY OF PETROLEUM (EAST CHINA),49,45,91,343
"NANJING CHERVON INDUSTRY CO., LTD.",49,45,91,563
EPISTAR CORPORATION,46,45,97,484
"8X8, INC.",45,45,100,460
"PIONEER HI-BRED INTERNATIONAL, INC.",53,45,84,779
"WIZ, INC.",47,45,95,312
FUJIKURA LTD.,49,45,91,631
KABUSHIKI KAISHA TOKAI RIKA DENKI SEISAKUSHO,78,45,57,650
MAKO SURGICAL CORP.,45,45,100,583
ATOMBEAM TECHNOLOGIES INC.,46,45,97,296
CONOCOPHILLIPS COMPANY,45,45,100,657
LOGITECH EUROPE S.A.,46,45,97,534
"NEC LABORATORIES AMERICA, INC.",49,45,91,691
GRACO MINNESOTA INC.,45,45,100,413
SCHNEIDER ELECTRIC INDUSTRIES SAS,48,45,93,691
"LNW GAMING, INC.",47,45,95,619
HIMAX TECHNOLOGIES LIMITED,45,45,100,478
SAMSARA INC.,44,44,100,422
NORTHEASTERN UNIVERSITY,45,44,97,612
"STRIPE, INC.",44,44,100,552
DALIAN UNIVERSITY OF TECHNOLOGY,47,44,93,468
"MUELLER INTERNATIONAL, LLC",44,44,100,470
"QINGDAO PICO TECHNOLOGY CO., LTD.",45,44,97,447
"MARVELL ASIA PTE, LTD.",45,44,97,494
TCL CHINA STAR OPTOELECTRONICS TECHNOLOGY CO. LTD.,45,44,97,655
OHIO STATE INNOVATION FOUNDATION,55,44,80,541
CONTENT SQUARE SAS,51,44,86,408
SIEMENS HEALTHINEERS AG,45,44,97,717
"UNIVERSITY OF CENTRAL FLORIDA RESEARCH FOUNDATION, INC.",46,44,95,475
"FLOORING INDUSTRIES LIMITED, SARL",46,44,95,560
SICHUAN UNIVERSITY,47,44,93,409
COCHLEAR LIMITED,44,44,100,554
GLOBAL TEL*LINK CORPORATION,46,44,95,559
FCA US LLC,44,43,97,405
TE CONNECTIVITY SERVICES GMBH,43,43,100,770
TOSHIBA ENERGY SYSTEMS & SOLUTIONS CORPORATION,53,43,81,666
BRISTOL-MYERS SQUIBB COMPANY,72,43,59,691
"MY JOB MATCHER, INC. D/B/A JOB.COM",64,43,67,464
"KAWASAKI MOTORS, LTD.",43,43,100,553
"LX SEMICON CO., LTD.",43,43,100,511
"JINKO SOLAR CO., LTD.",48,43,89,476
"COHESITY, INC.",43,43,100,542
"CADENCE DESIGN SYSTEMS, INC.",44,43,97,618
BEIHANG UNIVERSITY,44,42,95,407
IX INNOVATION LLC,43,42,97,423
KING ABDULAZIZ UNIVERSITY,46,42,91,303
SABIC GLOBAL TECHNOLOGIES B.V.,44,42,95,632
"XIAMEN TIANMA DISPLAY TECHNOLOGY CO., LTD.",42,42,100,508
"TWILIO, INC.",42,42,100,580
MOBILEYE VISION TECHNOLOGIES LTD.,46,42,91,580
"RAI STRATEGIC HOLDINGS, INC.",42,42,100,532
ABBVIE INC.,91,42,46,376
MERCK PATENT GMBH,54,42,77,601
INCYTE CORPORATION,49,41,83,599
TONGJI UNIVERSITY,41,41,100,479
"HEFEI XINSHENG OPTOELECTRONICS TECHNOLOGY CO., LTD.",42,41,97,545
"JAPAN AVIATION ELECTRONICS INDUSTRY, LIMITED",43,41,95,702
"NISSAN NORTH AMERICA, INC.",41,41,100,657
CHEVRON U.S.A. INC.,56,41,73,537
AMKOR TECHNOLOGY SINGAPORE HOLDING PTE. LTD.,42,41,97,584
TOTALENERGIES ONETECH,43,41,95,481
"SEOUL SEMICONDUCTOR CO., LTD.",41,41,100,489
CASE WESTERN RESERVE UNIVERSITY,52,41,78,634
"TOYOTA MOTOR ENGINEERING & MANUFACTURING NORTH AMERICA, INC",41,41,100,581
COLGATE-PALMOLIVE COMPANY,49,41,83,596
TOYOTA BOSHOKU KABUSHIKI KAISHA,43,41,95,554
"PACESETTER, INC.",40,40,100,626
NORTHROP GRUMMAN SYSTEMS CORPORATION,40,40,100,487
MAYO FOUNDATION FOR MEDICAL EDUCATION AND RESEARCH,48,40,83,571
"LAPIS TECHNOLOGY CO., LTD.",43,40,93,506
"WEATHERFORD TECHNOLOGY HOLDINGS, LLC",41,40,97,580
"BLUE YONDER GROUP, INC.",42,40,95,401
"LAGREE TECHNOLOGIES, INC.",40,40,100,393
"HUNAN BRUNP EV RECYCLING CO., LTD.",40,40,100,322
"KABAM, INC.",40,40,100,475
"ATLASSIAN US, INC.",40,40,100,544
"INSTITUTE OF GEOLOGY AND GEOPHYSICS, CHINESE ACADEMY OF SCIENCES",42,40,95,294
FRAUNHOFER-GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E. V.,40,40,100,451
"SHOPIFY, INC.",43,40,93,665
TOTO LTD.,40,40,100,607
"TESLA, INC.",41,40,97,537
"DELTA ELECTRONICS (SHANGHAI) CO., LTD.",41,40,97,600
"XIAMEN HITHIUM ENERGY STORAGE TECHNOLOGY CO.,LTD.",39,39,100,288
"ICE THERMAL HARVESTING, LLC",39,39,100,274
"TYCO ELECTRONICS (SHANGHAI) CO., LTD.",39,39,100,816
GAF ENERGY LLC,42,39,92,407
"DONALDSON COMPANY, INC.",41,39,95,574
CHINA PETROLEUM & CHEMICAL CORPORATION,39,39,100,682
"SKYDIO, INC.",39,39,100,561
BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,44,39,88,558
SAFRAN NACELLES,39,39,100,605
"TSMC CHINA COMPANY, LIMITED",39,39,100,541
VERILY LIFE SCIENCES LLC,39,39,100,534
BIOSENSE WEBSTER (ISRAEL) LTD.,41,39,95,537
"NETSKOPE, INC.",40,39,97,465
ELI LILLY AND COMPANY,41,39,95,565
PARALLELS INTERNATIONAL GMBH,39,39,100,483
AIRBUS SAS,45,39,86,654
"SUTENG INNOVATION TECHNOLOGY CO., LTD.",41,39,95,464
PANDUIT CORP.,44,39,88,523
CNH INDUSTRIAL AMERICA LLC,49,39,79,542
"HISENSE VISUAL TECHNOLOGY CO., LTD.",39,39,100,523
CARL ZEISS VISION INTERNATIONAL GMBH,40,39,97,354
UNITED ARAB EMIRATES UNIVERSITY,39,38,97,340
OUTDOOR WIRELESS NETWORKS LLC,40,38,95,723
"LEXMARK INTERNATIONAL, INC.",78,38,48,502
XI'AN JIAOTONG UNIVERSITY,42,38,90,582
MULTINARITY LTD,50,38,76,338
YAHOO AD TECH LLC,38,38,100,550
MORGAN STANLEY SERVICES GROUP INC.,40,38,95,297
CHARTER COMMUNICATIONS OPERATING LLC,38,38,100,670
DISH NETWORK TECHNOLOGIES INDIA PRIVATE LIMITED,38,38,100,533
NICE LTD.,38,38,100,434
"THE REGENTS OF THE UNIVERSITY OF COLORADO, A BODY CORPORATE",51,38,74,557
"INTERCONTINENTAL EXCHANGE HOLDINGS, INC.",38,38,100,305
THE GENERAL HOSPITAL CORPORATION,55,38,69,609
"M.S. TECHNOLOGIES, L.L.C.",39,38,97,794
"FORTINET, INC.",39,38,97,626
MIRISE TECHNOLOGIES CORPORATION,38,38,100,675
PEGATRON CORPORATION,46,38,82,680
"AKAMAI TECHNOLOGIES, INC.",42,38,90,537
KT CORPORATION,40,38,95,597
"LS ELECTRIC CO., LTD.",39,38,97,718
"KUNSHAN GO-VISIONOX OPTO-ELECTRONICS CO., LTD.",40,38,95,655
"KPN INNOVATIONS, LLC",39,38,97,573
HOFFMANN-LA ROCHE INC.,75,38,50,550
"DATANG MOBILE COMMUNICATIONS EQUIPMENT CO., LTD.",40,38,95,675
KOREA INSTITUTE OF SCIENCE AND TECHNOLOGY,38,38,100,676
"AEVA, INC.",38,38,100,462
WANGS ALLIANCE CORPORATION,43,37,86,320
SHENZHEN UNIVERSITY,41,37,90,476
TE CONNECTIVITY SOLUTIONS GMBH,39,37,94,708
OSAKA UNIVERSITY,43,37,86,597
"ROCHE SEQUENCING SOLUTIONS, INC.",38,37,97,381
"INDUSTRY-ACADEMIC COOPERATION FOUNDATION, YONSEI UNIVERSITY",39,37,94,603
"GENENTECH, INC.",105,37,35,465
"THE UNITED STATES OF AMERICA, AS REPRESENTED BY THE SECRETARY OF THE NAVY",37,37,100,537
TAIYUAN UNIVERSITY OF TECHNOLOGY,37,37,100,343
CHINA UNIVERSITY OF MINING AND TECHNOLOGY,43,37,86,343
THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,45,37,82,602
TYCO FIRE PRODUCTS LP,37,37,100,507
"ITRON, INC.",38,37,97,530
SAFRAN,37,37,100,569
AUTOSTORE TECHNOLOGY AS,37,37,100,483
"MOLEX, LLC",39,37,94,533
MITSUBISHI CHEMICAL CORPORATION,51,37,72,502
CONTINENTAL AUTOMOTIVE GMBH,37,37,100,751
"LIVEPERSON, INC.",41,37,90,469
"NUVASIVE, INC.",37,37,100,704
"ARVINMERITOR TECHNOLOGY, LLC",37,37,100,523
PALO ALTO RESEARCH CENTER INCORPORATED,43,37,86,595
NATIONAL YANG MING CHIAO TUNG UNIVERSITY,41,37,90,654
NCR VOYIX CORPORATION,37,37,100,653
BYD COMPANY LIMITED,40,37,92,676
SIEMENS HEALTHCARE DIAGNOSTICS INC.,37,37,100,559
YOKOGAWA ELECTRIC CORPORATION,48,37,77,652
"TORAY INDUSTRIES, INC.",46,36,78,567
NORDIC SEMICONDUCTOR ASA,41,36,87,663
SAINT-GOBAIN GLASS FRANCE,37,36,97,572
"HILL-ROM SERVICES, INC.",36,36,100,564
GE AVIO S.R.L.,37,36,97,475
SL CORPORATION,36,36,100,460
AXIS AB,36,36,100,606
"KEYSIGHT TECHNOLOGIES, INC.",36,36,100,604
"OPEN TEXT HOLDINGS, INC.",36,36,100,516
DISH NETWORK. L.L.C.,38,36,94,527
BLOOM ENERGY CORPORATION,38,36,94,571
CONTINENTAL AUTOMOTIVE TECHNOLOGIES GMBH,36,36,100,505
UNIVERSITY-INDUSTRY COOPERATION GROUP OF KYUNG HEE UNIVERSITY,37,36,97,531
NUVOTON TECHNOLOGY CORPORATION JAPAN,37,36,97,445
REBELLIONS INC.,36,36,100,339
CARL ZEISS MEDITEC AG,37,36,97,513
"UNIVERSITY OF MARYLAND, COLLEGE PARK",43,36,83,599
"ASANA, INC.",36,36,100,482
KOENIG & BAUER AG,36,35,97,342
"SUMITOMO CHEMICAL COMPANY, LIMITED",41,35,85,581
"II-VI DELAWARE, INC.",37,35,94,539
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,36,35,97,634
"MEDTRONIC MINIMED, INC.",36,35,97,613
"ROCKSPOON, INC.",37,35,94,414
EBARA CORPORATION,43,35,81,675
"VIRTUAL HOLD TECHNOLOGY SOLUTIONS, LLC",50,35,70,339
SMC CORPORATION,37,35,94,600
STMICROELECTRONICS (CROLLES 2) SAS,36,35,97,564
KERR MACHINE CO.,37,35,94,393
"VIAVI SOLUTIONS, INC.",35,35,100,576
ULTRAHAPTICS IP TWO LIMITED,35,35,100,512
"TURNER BROADCASTING SYSTEM, INC.",37,35,94,464
AMGEN INC.,49,35,71,512
RHEEM MANUFACTURING COMPANY,38,35,92,525
DOW SILICONES CORPORATION,37,35,94,519
KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,45,35,77,570
NOVARTIS AG,79,35,44,653
AU OPTRONICS CORPORATION,36,35,97,511
"FRESENIUS MEDICAL CARE HOLDINGS, INC.",35,35,100,594
"NHK SPRING CO., LTD.",36,35,97,547
TRIPLE WIN TECHNOLOGY(SHENZHEN) CO.LTD.,40,35,87,698
"RONDO ENERGY, INC.",35,35,100,347
VANDERBILT UNIVERSITY,44,35,79,505
UNIVERSITY OF WASHINGTON,46,35,76,560
"FMC TECHNOLOGIES, INC.",38,35,92,536
"SHURE ACQUISITION HOLDINGS, INC.",36,35,97,624
CARL ZEISS SMT GMBH,41,35,85,653
FAMECCANICA.DATA S.P.A.,35,34,97,628
SNAP-ON INCORPORATED,34,34,100,595
"SUMITOMO HEAVY INDUSTRIES, LTD.",35,34,97,639
LG CHEM LTD.,37,34,91,702
THE UNIVERSITY OF TOKYO,39,34,87,646
"IBIDEN CO., LTD.",37,34,91,673
ADEIA SEMICONDUCTOR BONDING TECHNOLOGIES INC.,34,34,100,561
"ADEIA GUIDES, INC.",34,34,100,664
DK CROWN HOLDINGS INC.,37,34,91,452
NATIONAL TSING HUA UNIVERSITY,44,34,77,638
"ENTEGRIS, INC.",46,34,73,622
"AUTEL ROBOTICS CO., LTD.",43,34,79,695
HOWMEDICA OSTEONICS CORP.,35,34,97,628
"ALLISON TRANSMISSION, INC.",34,34,100,501
"GREE ELECTRIC APPLIANCES, INC. OF ZHUHAI",37,34,91,691
MALIKIE INNOVATIONS LIMITED,37,34,91,553
SHANDONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,40,34,85,300
"VARIAN MEDICAL SYSTEMS, INC.",34,34,100,539
UOP LLC,35,34,97,536
THALES,37,34,91,649
RADIANT OPTO-ELECTRONICS CORPORATION,35,34,97,426
ABBOTT DIABETES CARE INC.,51,34,66,519
SHANGHAI JIAO TONG UNIVERSITY,36,34,94,426
CAMERON INTERNATIONAL CORPORATION,40,34,85,566
"AEROVIRONMENT, INC.",34,34,100,506
"EAGLE INDUSTRY CO., LTD.",35,33,94,622
"ARCHER AVIATION, INC.",33,33,100,322
"SHENZHEN HITHIUM ENERGY STORAGE TECHNOLOGY CO., LTD.",33,33,100,255
"VOYETRA TURTLE BEACH, INC.",33,33,100,496
HENKEL AG & CO. KGAA,44,33,75,678
SAFRAN TRANSMISSION SYSTEMS,33,33,100,515
"PROOFPOINT, INC.",33,33,100,560
HEWLETT PACKARD  ENTERPRISE DEVELOPMENT LP,33,33,100,405
"II-VI DELAWARE, INC",33,33,100,551
BOSTON SCIENTIFIC SCIMED. INC.,33,33,100,458
THE TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,44,33,75,591
ADIDAS AG,34,33,97,594
CHENGDU UNIVERSITY OF TECHNOLOGY,34,33,97,335
AURORA LABS LTD.,33,33,100,388
"SINGULAR GENOMICS SYSTEMS, INC.",35,33,94,424
"UT-BATTELLE, LLC",33,33,100,518
"BIAMP SYSTEMS, LLC",33,33,100,521
LUTRON TECHNOLOGY COMPANY  LLC,33,33,100,434
"DEEPX CO., LTD.",33,33,100,392
BEIJING UNIVERSITY OF TECHNOLOGY,35,33,94,403
"SHINKO ELECTRIC INDUSTRIES CO., LTD.",35,33,94,646
WORKHORSE GROUP INC.,33,33,100,312
"PALANTIR TECHNOLOGIES, INC.",34,33,97,545
"NASDAQ, INC.",32,32,100,438
ARCHITECTURE TECHNOLOGY CORPORATION,32,32,100,534
FEI COMPANY,34,32,94,667
NORTH CHINA ELECTRIC POWER UNIVERSITY,37,32,86,331
"XIAMEN PVTECH CO., LTD.",35,32,91,412
INDUSTRY ACADEMY COOPERATION FOUNDATION OF SEJONG UNIVERSITY,34,32,94,499
"HEFEI BOE JOINT TECHNOLOGY CO., LTD.",32,32,100,596
NIPPON HOSO KYOKAI,32,32,100,540
HARTFORD FIRE INSURANCE COMPANY,32,32,100,478
"IOWA STATE UNIVERSITY RESEARCH FOUNDATION, INC.",33,32,96,563
"CRESTRON ELECTRONICS, INC.",32,32,100,492
"SHENZHEN CHINA STAR OPTOELECTRONICS SEMICONDUCTOR DISPLAY TECHNOLOGY CO., LTD.",34,32,94,634
"INVENSENSE, INC.",35,32,91,604
"TRANSPORTATION IP HOLDINGS, LLC",35,32,91,526
ENEVATE CORPORATION,32,32,100,598
"HONEYWELL FEDERAL MANUFACTURING & TECHNOLOGIES, LLC",33,32,96,531
"ALCLEAR, LLC",34,32,94,447
ACUCELA INC.,34,32,94,376
SUZUKI MOTOR CORPORATION,33,32,96,505
"ZHEJIANG JINKO SOLAR CO., LTD",33,32,96,520
"LITTELFUSE, INC.",32,32,100,541
"INGERSOLL-RAND INDUSTRIAL U.S., INC.",32,32,100,483
KOMATSU LTD.,37,32,86,629
"SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.",31,31,100,588
"DANA HEAVY VEHICLE SYSTEMS GROUP, LLC",32,31,96,568
BAYLOR UNIVERSITY,34,31,91,358
BAXTER INTERNATIONAL INC.,33,31,93,512
PUREM GMBH,31,31,100,536
TOPGOLF CALLAWAY BRANDS CORP.,32,31,96,354
EXXONMOBIL CHEMICAL PATENTS INC.,35,31,88,676
"MEDLINE INDUSTRIES, LP",33,31,93,526
"OSHKOSH DEFENSE, LLC",31,31,100,591
"APEX BRANDS, INC.",33,31,93,440
JANSSEN PHARMACEUTICA NV,47,31,65,604
UNISANTIS ELECTRONICS SINGAPORE PTE. LTD.,34,31,91,714
"ICU MEDICAL, INC.",32,31,96,516
"AXON ENTERPRISE, INC.",31,31,100,577
LEAR CORPORATION,37,31,83,614
TAKEDA PHARMACEUTICAL COMPANY LIMITED,54,31,57,601
VIAVI SOLUTIONS INC.,31,31,100,636
KAO CORPORATION,36,31,86,588
HUSQVARNA AB,31,31,100,518
"ONETRUST, LLC",36,31,86,441
"AUTODESK, INC.",31,31,100,603
TRUSTEES OF BOSTON UNIVERSITY,33,31,93,487
ROYAL BANK OF CANADA,31,31,100,560
"BIO-RAD LABORATORIES, INC.",32,31,96,556
THE CHEMOURS COMPANY FC LLC,32,31,96,408
PAYPAL INC.,31,31,100,506
"INTELLECTUAL DISCOVERY CO., LTD.",31,31,100,553
"SCHWEITZER ENGINEERING LABORATORIES, INC.",33,31,93,534
"RAKUTEN MOBILE, INC.",40,31,77,719
AGENCY FOR DEFENSE DEVELOPMENT,31,31,100,478
AFTON CHEMICAL CORPORATION,32,31,96,511
JTEKT CORPORATION,36,31,86,740
"UNITED PARCEL SERVICE OF AMERICA, INC.",34,30,88,589
YALE UNIVERSITY,38,30,78,531
ARAMCO SERVICES COMPANY,33,30,90,642
WALGREEN CO.,30,30,100,479
NANJING UNIVERSITY OF POSTS AND TELECOMMUNICATIONS,31,30,96,412
MEDOS INTERNATIONAL SARL,30,30,100,722
BAIDU USA LLC,34,30,88,821
NANJING UNIVERSITY,31,30,96,463
"NIO TECHNOLOGY (ANHUI) CO., LTD.",31,30,96,697
SMITH & NEPHEW ASIA PACIFIC PTE. LIMITED,33,30,90,561
SMITH & NEPHEW ORTHOPAEDICS AG,33,30,90,549
"AVALARA, INC.",30,30,100,454
"MAXIM INTEGRATED PRODUCTS, INC.",30,30,100,619
DISH NETWORK L.L.C.,31,30,96,467
SMITH & NEPHEW PLC,32,30,93,562
"ST. JUDE MEDICAL, CARDIOLOGY DIVISION, INC.",31,30,96,639
"PIONEER SQUARE BRANDS, INC.",31,30,96,173
WISTRON NEWEB CORPORATION,30,30,100,618
WOBBEN PROPERTIES GMBH,54,30,55,578
